Datum;Tijd;Parameter;Locatie;Waarde;Eenheid;Windrichting;Windrichting eenheid;Bemonsteringshoogte;Referentievlak;
7-1-2022;05:20:00;Temperatuur Oppervlaktewater oC;Nes;4,9;oC;183,6;graden;-999999999;NVT;
7-1-2022;05:30:00;Temperatuur Oppervlaktewater oC;Nes;4,9;oC;182,5;graden;-999999999;NVT;
7-1-2022;05:40:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;187,5;graden;-999999999;NVT;
7-1-2022;05:50:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;185,5;graden;-999999999;NVT;
7-1-2022;06:00:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;186,6;graden;-999999999;NVT;
7-1-2022;06:10:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;188,1;graden;-999999999;NVT;
7-1-2022;06:20:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;182,3;graden;-999999999;NVT;
7-1-2022;06:30:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;183,0;graden;-999999999;NVT;
7-1-2022;06:40:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;183,4;graden;-999999999;NVT;
7-1-2022;06:50:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;181,9;graden;-999999999;NVT;
7-1-2022;07:00:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;184,9;graden;-999999999;NVT;
7-1-2022;07:10:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;191,0;graden;-999999999;NVT;
7-1-2022;07:20:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;192,2;graden;-999999999;NVT;
7-1-2022;07:30:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;190,9;graden;-999999999;NVT;
7-1-2022;07:40:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;190,6;graden;-999999999;NVT;
7-1-2022;07:50:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;191,1;graden;-999999999;NVT;
7-1-2022;08:00:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;188,7;graden;-999999999;NVT;
7-1-2022;08:10:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;193,5;graden;-999999999;NVT;
7-1-2022;08:20:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;194,6;graden;-999999999;NVT;
7-1-2022;08:30:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;196,5;graden;-999999999;NVT;
7-1-2022;08:40:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;197,7;graden;-999999999;NVT;
7-1-2022;08:50:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;198,2;graden;-999999999;NVT;
7-1-2022;09:00:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;198,8;graden;-999999999;NVT;
7-1-2022;09:10:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;208,3;graden;-999999999;NVT;
7-1-2022;09:20:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;207,3;graden;-999999999;NVT;
7-1-2022;09:30:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;202,5;graden;-999999999;NVT;
7-1-2022;09:40:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;194,1;graden;-999999999;NVT;
7-1-2022;09:50:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;191,4;graden;-999999999;NVT;
7-1-2022;10:00:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;192,0;graden;-999999999;NVT;
7-1-2022;10:10:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;191,1;graden;-999999999;NVT;
7-1-2022;10:20:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;188,5;graden;-999999999;NVT;
7-1-2022;10:30:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;205,5;graden;-999999999;NVT;
7-1-2022;10:40:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;203,0;graden;-999999999;NVT;
7-1-2022;10:50:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;198,4;graden;-999999999;NVT;
7-1-2022;11:00:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;179,7;graden;-999999999;NVT;
7-1-2022;11:10:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;190,1;graden;-999999999;NVT;
7-1-2022;11:20:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;203,4;graden;-999999999;NVT;
7-1-2022;11:30:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;200,4;graden;-999999999;NVT;
7-1-2022;11:40:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;193,4;graden;-999999999;NVT;
7-1-2022;11:50:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;193,2;graden;-999999999;NVT;
7-1-2022;12:00:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;203,7;graden;-999999999;NVT;
7-1-2022;12:10:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;218,6;graden;-999999999;NVT;
7-1-2022;12:20:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;247,7;graden;-999999999;NVT;
7-1-2022;12:30:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;248,8;graden;-999999999;NVT;
7-1-2022;12:40:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;234,1;graden;-999999999;NVT;
7-1-2022;12:50:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;223,7;graden;-999999999;NVT;
7-1-2022;13:00:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;213,5;graden;-999999999;NVT;
7-1-2022;13:10:00;Temperatuur Oppervlaktewater oC;Nes;4,9;oC;210,9;graden;-999999999;NVT;
7-1-2022;13:20:00;Temperatuur Oppervlaktewater oC;Nes;4,9;oC;206,6;graden;-999999999;NVT;
7-1-2022;13:30:00;Temperatuur Oppervlaktewater oC;Nes;5,0;oC;211,1;graden;-999999999;NVT;
7-1-2022;13:40:00;Temperatuur Oppervlaktewater oC;Nes;5,0;oC;206,4;graden;-999999999;NVT;
7-1-2022;13:50:00;Temperatuur Oppervlaktewater oC;Nes;5,1;oC;209,4;graden;-999999999;NVT;
7-1-2022;14:00:00;Temperatuur Oppervlaktewater oC;Nes;5,1;oC;212,4;graden;-999999999;NVT;
7-1-2022;14:10:00;Temperatuur Oppervlaktewater oC;Nes;5,2;oC;224,0;graden;-999999999;NVT;
7-1-2022;14:20:00;Temperatuur Oppervlaktewater oC;Nes;5,2;oC;228,2;graden;-999999999;NVT;
7-1-2022;14:30:00;Temperatuur Oppervlaktewater oC;Nes;5,2;oC;228,1;graden;-999999999;NVT;
7-1-2022;14:40:00;Temperatuur Oppervlaktewater oC;Nes;5,2;oC;226,6;graden;-999999999;NVT;
7-1-2022;14:50:00;Temperatuur Oppervlaktewater oC;Nes;5,3;oC;222,8;graden;-999999999;NVT;
7-1-2022;15:00:00;Temperatuur Oppervlaktewater oC;Nes;5,3;oC;219,5;graden;-999999999;NVT;
7-1-2022;15:10:00;Temperatuur Oppervlaktewater oC;Nes;5,3;oC;224,0;graden;-999999999;NVT;
7-1-2022;15:20:00;Temperatuur Oppervlaktewater oC;Nes;5,3;oC;226,2;graden;-999999999;NVT;
7-1-2022;15:30:00;Temperatuur Oppervlaktewater oC;Nes;5,3;oC;241,0;graden;-999999999;NVT;
7-1-2022;15:40:00;Temperatuur Oppervlaktewater oC;Nes;5,3;oC;234,5;graden;-999999999;NVT;
7-1-2022;15:50:00;Temperatuur Oppervlaktewater oC;Nes;5,2;oC;238,2;graden;-999999999;NVT;
7-1-2022;16:00:00;Temperatuur Oppervlaktewater oC;Nes;5,2;oC;239,2;graden;-999999999;NVT;
7-1-2022;16:10:00;Temperatuur Oppervlaktewater oC;Nes;5,1;oC;238,5;graden;-999999999;NVT;
7-1-2022;16:20:00;Temperatuur Oppervlaktewater oC;Nes;5,0;oC;241,1;graden;-999999999;NVT;
7-1-2022;16:30:00;Temperatuur Oppervlaktewater oC;Nes;5,0;oC;239,8;graden;-999999999;NVT;
7-1-2022;16:40:00;Temperatuur Oppervlaktewater oC;Nes;4,9;oC;238,1;graden;-999999999;NVT;
7-1-2022;16:50:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;230,6;graden;-999999999;NVT;
7-1-2022;17:00:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;222,8;graden;-999999999;NVT;
7-1-2022;17:10:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;221,7;graden;-999999999;NVT;
7-1-2022;17:20:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;230,0;graden;-999999999;NVT;
7-1-2022;17:30:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;227,6;graden;-999999999;NVT;
7-1-2022;17:40:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;243,3;graden;-999999999;NVT;
7-1-2022;17:50:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;252,9;graden;-999999999;NVT;
7-1-2022;18:00:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;255,1;graden;-999999999;NVT;
7-1-2022;18:10:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;253,7;graden;-999999999;NVT;
7-1-2022;18:20:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;252,9;graden;-999999999;NVT;
7-1-2022;18:30:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;251,4;graden;-999999999;NVT;
7-1-2022;18:40:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;242,0;graden;-999999999;NVT;
7-1-2022;18:50:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;234,7;graden;-999999999;NVT;
7-1-2022;19:00:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;235,9;graden;-999999999;NVT;
7-1-2022;19:10:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;238,0;graden;-999999999;NVT;
7-1-2022;19:20:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;239,7;graden;-999999999;NVT;
7-1-2022;19:30:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;236,5;graden;-999999999;NVT;
7-1-2022;19:40:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;234,1;graden;-999999999;NVT;
7-1-2022;19:50:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;237,1;graden;-999999999;NVT;
7-1-2022;20:00:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;234,9;graden;-999999999;NVT;
7-1-2022;20:10:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;238,0;graden;-999999999;NVT;
7-1-2022;20:20:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;236,3;graden;-999999999;NVT;
7-1-2022;20:30:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;224,4;graden;-999999999;NVT;
7-1-2022;20:40:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;227,1;graden;-999999999;NVT;
7-1-2022;20:50:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;253,8;graden;-999999999;NVT;
7-1-2022;21:00:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;285,8;graden;-999999999;NVT;
7-1-2022;21:10:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;294,7;graden;-999999999;NVT;
7-1-2022;21:20:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;278,7;graden;-999999999;NVT;
7-1-2022;21:30:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;267,9;graden;-999999999;NVT;
7-1-2022;21:40:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;288,8;graden;-999999999;NVT;
7-1-2022;21:50:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;287,8;graden;-999999999;NVT;
7-1-2022;22:00:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;283,3;graden;-999999999;NVT;
7-1-2022;22:10:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;275,0;graden;-999999999;NVT;
7-1-2022;22:20:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;256,8;graden;-999999999;NVT;
7-1-2022;22:30:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;244,0;graden;-999999999;NVT;
7-1-2022;22:40:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;243,6;graden;-999999999;NVT;
7-1-2022;22:50:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;241,2;graden;-999999999;NVT;
7-1-2022;23:00:00;Temperatuur Oppervlaktewater oC;Nes;4,7;oC;238,5;graden;-999999999;NVT;
7-1-2022;23:10:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;236,4;graden;-999999999;NVT;
7-1-2022;23:20:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;231,2;graden;-999999999;NVT;
7-1-2022;23:30:00;Temperatuur Oppervlaktewater oC;Nes;4,9;oC;222,0;graden;-999999999;NVT;
7-1-2022;23:40:00;Temperatuur Oppervlaktewater oC;Nes;4,9;oC;231,4;graden;-999999999;NVT;
7-1-2022;23:50:00;Temperatuur Oppervlaktewater oC;Nes;4,9;oC;238,6;graden;-999999999;NVT;
8-1-2022;00:00:00;Temperatuur Oppervlaktewater oC;Nes;5,0;oC;241,1;graden;-999999999;NVT;
8-1-2022;00:10:00;Temperatuur Oppervlaktewater oC;Nes;5,0;oC;246,6;graden;-999999999;NVT;
8-1-2022;00:20:00;Temperatuur Oppervlaktewater oC;Nes;5,0;oC;242,4;graden;-999999999;NVT;
8-1-2022;00:30:00;Temperatuur Oppervlaktewater oC;Nes;5,1;oC;255,4;graden;-999999999;NVT;
8-1-2022;00:40:00;Temperatuur Oppervlaktewater oC;Nes;5,2;oC;269,3;graden;-999999999;NVT;
8-1-2022;00:50:00;Temperatuur Oppervlaktewater oC;Nes;5,3;oC;270,5;graden;-999999999;NVT;
8-1-2022;01:00:00;Temperatuur Oppervlaktewater oC;Nes;5,3;oC;266,3;graden;-999999999;NVT;
8-1-2022;01:10:00;Temperatuur Oppervlaktewater oC;Nes;5,4;oC;262,5;graden;-999999999;NVT;
8-1-2022;01:20:00;Temperatuur Oppervlaktewater oC;Nes;5,4;oC;264,9;graden;-999999999;NVT;
8-1-2022;01:30:00;Temperatuur Oppervlaktewater oC;Nes;5,5;oC;259,6;graden;-999999999;NVT;
8-1-2022;01:40:00;Temperatuur Oppervlaktewater oC;Nes;5,5;oC;255,5;graden;-999999999;NVT;
8-1-2022;01:50:00;Temperatuur Oppervlaktewater oC;Nes;5,6;oC;254,2;graden;-999999999;NVT;
8-1-2022;02:00:00;Temperatuur Oppervlaktewater oC;Nes;5,6;oC;259,9;graden;-999999999;NVT;
8-1-2022;02:10:00;Temperatuur Oppervlaktewater oC;Nes;5,7;oC;266,9;graden;-999999999;NVT;
8-1-2022;02:20:00;Temperatuur Oppervlaktewater oC;Nes;5,7;oC;265,1;graden;-999999999;NVT;
8-1-2022;02:30:00;Temperatuur Oppervlaktewater oC;Nes;5,8;oC;264,2;graden;-999999999;NVT;
8-1-2022;02:40:00;Temperatuur Oppervlaktewater oC;Nes;5,7;oC;261,0;graden;-999999999;NVT;
8-1-2022;02:50:00;Temperatuur Oppervlaktewater oC;Nes;5,7;oC;252,3;graden;-999999999;NVT;
8-1-2022;03:00:00;Temperatuur Oppervlaktewater oC;Nes;5,6;oC;253,7;graden;-999999999;NVT;
8-1-2022;03:10:00;Temperatuur Oppervlaktewater oC;Nes;5,7;oC;234,4;graden;-999999999;NVT;
8-1-2022;03:20:00;Temperatuur Oppervlaktewater oC;Nes;5,7;oC;232,8;graden;-999999999;NVT;
8-1-2022;03:30:00;Temperatuur Oppervlaktewater oC;Nes;5,6;oC;237,6;graden;-999999999;NVT;
8-1-2022;03:40:00;Temperatuur Oppervlaktewater oC;Nes;5,6;oC;226,7;graden;-999999999;NVT;
8-1-2022;03:50:00;Temperatuur Oppervlaktewater oC;Nes;5,6;oC;230,2;graden;-999999999;NVT;
8-1-2022;04:00:00;Temperatuur Oppervlaktewater oC;Nes;5,6;oC;230,6;graden;-999999999;NVT;
8-1-2022;04:10:00;Temperatuur Oppervlaktewater oC;Nes;5,5;oC;236,8;graden;-999999999;NVT;
8-1-2022;04:20:00;Temperatuur Oppervlaktewater oC;Nes;5,5;oC;252,3;graden;-999999999;NVT;
8-1-2022;04:30:00;Temperatuur Oppervlaktewater oC;Nes;5,3;oC;265,9;graden;-999999999;NVT;
8-1-2022;04:40:00;Temperatuur Oppervlaktewater oC;Nes;5,2;oC;258,5;graden;-999999999;NVT;
8-1-2022;04:50:00;Temperatuur Oppervlaktewater oC;Nes;5,2;oC;258,4;graden;-999999999;NVT;
8-1-2022;05:00:00;Temperatuur Oppervlaktewater oC;Nes;5,2;oC;255,1;graden;-999999999;NVT;
8-1-2022;05:10:00;Temperatuur Oppervlaktewater oC;Nes;5,1;oC;261,9;graden;-999999999;NVT;
8-1-2022;05:20:00;Temperatuur Oppervlaktewater oC;Nes;5,1;oC;251,9;graden;-999999999;NVT;
8-1-2022;05:30:00;Temperatuur Oppervlaktewater oC;Nes;5,0;oC;251,6;graden;-999999999;NVT;
8-1-2022;05:40:00;Temperatuur Oppervlaktewater oC;Nes;5,0;oC;243,4;graden;-999999999;NVT;
8-1-2022;05:50:00;Temperatuur Oppervlaktewater oC;Nes;5,0;oC;235,4;graden;-999999999;NVT;
8-1-2022;06:00:00;Temperatuur Oppervlaktewater oC;Nes;5,0;oC;241,9;graden;-999999999;NVT;
8-1-2022;06:10:00;Temperatuur Oppervlaktewater oC;Nes;4,9;oC;248,7;graden;-999999999;NVT;
8-1-2022;06:20:00;Temperatuur Oppervlaktewater oC;Nes;4,8;oC;252,1;graden;-999999999;NVT;
8-1-2022;06:30:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;251,8;graden;-999999999;NVT;
8-1-2022;06:40:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;245,9;graden;-999999999;NVT;
8-1-2022;06:50:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;241,9;graden;-999999999;NVT;
8-1-2022;07:00:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;236,3;graden;-999999999;NVT;
8-1-2022;07:10:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;239,1;graden;-999999999;NVT;
8-1-2022;07:20:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;243,8;graden;-999999999;NVT;
8-1-2022;07:30:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;244,0;graden;-999999999;NVT;
8-1-2022;07:40:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;234,4;graden;-999999999;NVT;
8-1-2022;07:50:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;227,6;graden;-999999999;NVT;
8-1-2022;08:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;222,3;graden;-999999999;NVT;
8-1-2022;08:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;191,6;graden;-999999999;NVT;
8-1-2022;08:20:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;185,1;graden;-999999999;NVT;
8-1-2022;08:30:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;191,3;graden;-999999999;NVT;
8-1-2022;08:40:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;196,0;graden;-999999999;NVT;
8-1-2022;08:50:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;194,8;graden;-999999999;NVT;
8-1-2022;09:00:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;191,5;graden;-999999999;NVT;
8-1-2022;09:10:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;192,6;graden;-999999999;NVT;
8-1-2022;09:20:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;178,3;graden;-999999999;NVT;
8-1-2022;09:30:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;176,4;graden;-999999999;NVT;
8-1-2022;09:40:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;178,5;graden;-999999999;NVT;
8-1-2022;09:50:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;177,5;graden;-999999999;NVT;
8-1-2022;10:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;177,0;graden;-999999999;NVT;
8-1-2022;10:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;177,3;graden;-999999999;NVT;
8-1-2022;10:20:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;174,3;graden;-999999999;NVT;
8-1-2022;10:30:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;171,1;graden;-999999999;NVT;
8-1-2022;10:40:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;169,5;graden;-999999999;NVT;
8-1-2022;10:50:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;173,6;graden;-999999999;NVT;
8-1-2022;11:00:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;174,9;graden;-999999999;NVT;
8-1-2022;11:10:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;172,6;graden;-999999999;NVT;
8-1-2022;11:20:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;175,8;graden;-999999999;NVT;
8-1-2022;11:30:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;176,8;graden;-999999999;NVT;
8-1-2022;11:40:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;178,6;graden;-999999999;NVT;
8-1-2022;11:50:00;Temperatuur Oppervlaktewater oC;Nes;4,6;oC;175,8;graden;-999999999;NVT;
8-1-2022;12:00:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;171,2;graden;-999999999;NVT;
8-1-2022;12:10:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;171,2;graden;-999999999;NVT;
8-1-2022;12:20:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;170,9;graden;-999999999;NVT;
8-1-2022;12:30:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;171,9;graden;-999999999;NVT;
8-1-2022;12:40:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;174,5;graden;-999999999;NVT;
8-1-2022;12:50:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;177,6;graden;-999999999;NVT;
8-1-2022;13:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;177,3;graden;-999999999;NVT;
8-1-2022;13:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;177,3;graden;-999999999;NVT;
8-1-2022;13:20:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;178,6;graden;-999999999;NVT;
8-1-2022;13:30:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;181,1;graden;-999999999;NVT;
8-1-2022;13:40:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;185,1;graden;-999999999;NVT;
8-1-2022;13:50:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;186,4;graden;-999999999;NVT;
8-1-2022;14:00:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;187,2;graden;-999999999;NVT;
8-1-2022;14:10:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;184,9;graden;-999999999;NVT;
8-1-2022;14:20:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;182,7;graden;-999999999;NVT;
8-1-2022;14:30:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;172,1;graden;-999999999;NVT;
8-1-2022;14:40:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;167,8;graden;-999999999;NVT;
8-1-2022;14:50:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;168,6;graden;-999999999;NVT;
8-1-2022;15:00:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;163,4;graden;-999999999;NVT;
8-1-2022;15:10:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;162,4;graden;-999999999;NVT;
8-1-2022;15:20:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;160,2;graden;-999999999;NVT;
8-1-2022;15:30:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;156,7;graden;-999999999;NVT;
8-1-2022;15:40:00;Temperatuur Oppervlaktewater oC;Nes;4,5;oC;156,3;graden;-999999999;NVT;
8-1-2022;15:50:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;157,2;graden;-999999999;NVT;
8-1-2022;16:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;155,3;graden;-999999999;NVT;
8-1-2022;16:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;153,6;graden;-999999999;NVT;
8-1-2022;16:20:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;154,4;graden;-999999999;NVT;
8-1-2022;16:30:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;155,0;graden;-999999999;NVT;
8-1-2022;16:40:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;154,5;graden;-999999999;NVT;
8-1-2022;16:50:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;153,3;graden;-999999999;NVT;
8-1-2022;17:00:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;152,4;graden;-999999999;NVT;
8-1-2022;17:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;152,8;graden;-999999999;NVT;
8-1-2022;17:20:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;151,9;graden;-999999999;NVT;
8-1-2022;17:30:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;152,9;graden;-999999999;NVT;
8-1-2022;17:40:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;153,3;graden;-999999999;NVT;
8-1-2022;17:50:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;154,7;graden;-999999999;NVT;
8-1-2022;18:00:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;154,1;graden;-999999999;NVT;
8-1-2022;18:10:00;Temperatuur Oppervlaktewater oC;Nes;4,4;oC;153,8;graden;-999999999;NVT;
8-1-2022;18:20:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;153,2;graden;-999999999;NVT;
8-1-2022;18:30:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;152,0;graden;-999999999;NVT;
8-1-2022;18:40:00;Temperatuur Oppervlaktewater oC;Nes;4,3;oC;153,8;graden;-999999999;NVT;
8-1-2022;18:50:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;152,4;graden;-999999999;NVT;
8-1-2022;19:00:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;151,8;graden;-999999999;NVT;
8-1-2022;19:10:00;Temperatuur Oppervlaktewater oC;Nes;4,2;oC;152,0;graden;-999999999;NVT;
8-1-2022;19:20:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;150,2;graden;-999999999;NVT;
8-1-2022;19:30:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;151,9;graden;-999999999;NVT;
8-1-2022;19:40:00;Temperatuur Oppervlaktewater oC;Nes;4,1;oC;153,2;graden;-999999999;NVT;
8-1-2022;19:50:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;152,7;graden;-999999999;NVT;
8-1-2022;20:00:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;151,0;graden;-999999999;NVT;
8-1-2022;20:10:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;152,3;graden;-999999999;NVT;
8-1-2022;20:20:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;151,3;graden;-999999999;NVT;
8-1-2022;20:30:00;Temperatuur Oppervlaktewater oC;Nes;4,0;oC;152,2;graden;-999999999;NVT;
